"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2017-18","2018",201701,"Fall",50578,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2017","700 level course","Law"
"2015-16","2016",201501,"Winter",60777,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",81,2.25,27,"2016","600 level course","Law"
"2017-18","2018",201702,"Fall",50592,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,8,"2017","700 level course","Law"
"2017-18","2018",201702,"Winter",60567,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2018","600 level course","Law"
"2016-17","2017",201601,"Spring",60470,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2017","600 level course","Law"
"2016-17","2017",201603,"Fall",13531,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2016","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Winter",22467,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",68,1.888888889,22,"2019","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Spring",60492,"E","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,3,"2015","700 level course","Law"
"2015-16","2016",201502,"Winter",21769,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,8,"2016","400 level course","Conflict & Dispute Resolution"
"2016-17","2017",201601,"Spring",60371,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,26,"2017","600 level course","Law"
"2014-15","2015",201403,"Spring",60442,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",105,2.916666667,35,"2015","600 level course","Law"
"2018-19","2019",201801,"Fall",50449,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",129,3.583333333,42,"2018","600 level course","Law"
"2017-18","2018",201703,"Spring",60628,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2018","700 level course","Law"
"2013-14","2014",201302,"Winter",60166,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2014","600 level course","Law"
"2013-14","2014",201303,"Winter",22975,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201601,"Winter",60537,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2017","600 level course","Law"
"2015-16","2017",201504,"Summer",70383,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,12,"2016","600 level course","Law"
"2013-14","2015",201304,"Summer",70831,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,4,"2014","600 level course","Law"
"2015-16","2016",201502,"Winter",60819,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2016","700 level course","Law"
"2019-20","2020",201901,"Fall",50688,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,16,"2019","700 level course","Law"
"2018-19","2019",201801,"Fall",13519,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",176,3.733333333,42,"2018","100 level course","Law"
"2015-16","2016",201501,"Winter",27497,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2016","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Spring",60599,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2018","600 level course","Law"
"2018-19","2019",201801,"Spring",60590,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2019","700 level course","Law"
"2014-15","2015",201403,"Fall",50389,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",207,5.75,65,"2014","600 level course","Law"
"2018-19","2020",201804,"Summer",70249,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",64,1.777777778,13,"2019","700 level course","Law"
"2015-16","2016",201503,"Fall",11707,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,1,"2015","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201303,"Winter",60242,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",60,1.666666667,20,"2014","600 level course","Law"
"2015-16","2016",201501,"Fall",50589,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",84,2.333333333,28,"2015","600 level course","Law"
"2013-14","2014",201302,"Winter",24703,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Law"
"2017-18","2018",201702,"Spring",60649,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2018","600 level course","Law"
"2016-17","2017",201601,"Spring",60458,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2017","600 level course","Law"
"2017-18","2018",201701,"Winter",60601,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,14,"2018","600 level course","Law"
"2014-15","2015",201403,"Winter",60442,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",255,7.111111111,82,"2015","600 level course","Law"
"2018-19","2019",201801,"Spring",33203,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",220,4.888888889,56,"2019","100 level course","Law"
"2018-19","2019",201801,"Fall",50437,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.805555556,22,"2018","600 level course","Law"
"2017-18","2018",201701,"Winter",60526,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,14,"2018","600 level course","Law"
"2018-19","2019",201802,"Spring",60568,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,13,"2019","600 level course","Law"
"2013-14","2014",201303,"Spring",60307,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",27,0.75,9,"2014","600 level course","Law"
"2019-20","2020",201902,"Fall",50611,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",50,1.388888889,25,"2019","600 level course","Law"
"2016-17","2017",201602,"Winter",23556,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",196,4.444444444,52,"2017","100 level course","Law"
"2016-17","2017",201603,"Fall",17205,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2016","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Winter",60604,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2019","700 level course","Law"
"2014-15","2015",201403,"Spring",60340,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",84,2.333333333,28,"2015","600 level course","Law"
"2017-18","2018",201702,"Winter",27093,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.25,5,"2018","300 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Winter",60675,"L","P","Self-Support","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2018","700 level course","Law"
"2018-19","2019",201803,"Fall",13515,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",300,6.222222222,75,"2018","100 level course","Law"
"2014-15","2015",201402,"Spring",36754,"L","I","Regular","Graduate","Graduate","0","0","0","500","Doctoral",6,0.166666667,3,"2015","500 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Fall",16672,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",84,1.866666667,21,"2019","200 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Fall",50340,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",5,0.138888889,5,"2017","600 level course","Law"
"2016-17","2017",201603,"Spring",60535,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2017","600 level course","Law"
"2014-15","2015",201402,"Winter",21674,"L","I","Regular","Graduate","Graduate","0","1","1","500","Law",2,0.0555556,1,"2015","500 level course","Conflict & Dispute Resolution"
"2013-14","2014",201303,"Spring",60278,"S","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",9,0.25,3,"2014","700 level course","Law"
"2013-14","2014",201303,"Winter",60311,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,7,"2014","600 level course","Law"
"2016-17","2017",201603,"Spring",60445,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2017","600 level course","Law"
"2018-19","2019",201803,"Spring",60526,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",72,2,24,"2019","600 level course","Law"
"2016-17","2017",201603,"Fall",11716,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2016","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Winter",23529,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",36,0.8,9,"2016","100 level course","Law"
"2014-15","2015",201402,"Spring",60450,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,2,"2015","600 level course","Law"
"2014-15","2015",201403,"Spring",60424,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",232,6.333333333,61,"2015","600 level course","Law"
"2019-20","2020",201902,"Fall",50708,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2019","600 level course","Law"
"2017-18","2018",201701,"Fall",11795,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2017","500 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Winter",60500,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,10,"2020","700 level course","Law"
"2013-14","2014",201303,"Spring",60266,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,14,"2014","600 level course","Law"
"2014-15","2015",201403,"Fall",50324,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,16,"2014","600 level course","Law"
"2013-14","2014",201302,"Spring",34250,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,12,"2014","400 level course","Conflict & Dispute Resolution"
"2018-19","2019",201801,"Fall",50494,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2018","700 level course","Law"
"2017-18","2018",201701,"Spring",60537,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,9,"2018","600 level course","Law"
"2018-19","2019",201802,"Spring",36122,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,8,"2019","500 level course","Conflict & Dispute Resolution"
"2016-17","2017",201601,"Fall",50351,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",8,0.222222222,9,"2016","700 level course","Law"
"2016-17","2017",201602,"Fall",11728,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Winter",60498,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,12,"2015","700 level course","Law"
"2019-20","2020",201901,"Winter",60472,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2020","700 level course","Law"
"2015-16","2017",201504,"Summer",70374,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,7,"2016","700 level course","Law"
"2017-18","2018",201701,"Spring",60413,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2018","600 level course","Law"
"2014-15","2015",201402,"Spring",36952,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",14,0.388888889,5,"2015","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Spring",36540,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",144,3.466666667,39,"2018","100 level course","Law"
"2015-16","2017",201504,"Summer",70369,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,14,"2016","600 level course","Law"
"2017-18","2018",201702,"Fall",50597,"E","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",19,0.527777778,4,"2017","700 level course","Law"
"2018-19","2019",201803,"Fall",50415,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",69,1.916666667,23,"2018","600 level course","Law"
"2013-14","2015",201304,"Summer",70821,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,1,"2014","700 level course","Law"
"2015-16","2016",201501,"Winter",21767,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",14,0.311111111,7,"2016","400 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Spring",60385,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",106,2.916666667,35,"2017","600 level course","Law"
"2017-18","2018",201701,"Fall",50301,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2017","600 level course","Law"
"2018-19","2019",201802,"Winter",24120,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",76,1.688888889,19,"2019","200 level course","Law"
"2018-19","2019",201803,"Spring",60518,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,11,"2019","600 level course","Law"
"2016-17","2017",201602,"Spring",36936,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2017","600 level course","Law"
"2014-15","2015",201403,"Winter",60509,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2015","600 level course","Law"
"2015-16","2016",201503,"Spring",36919,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",66,1.833333333,19,"2016","600 level course","Conflict & Dispute Resolution"
"2013-14","2015",201304,"Summer",46240,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",78,2.222222222,14,"2014","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Fall",50200,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2016","600 level course","Law"
"2014-15","2016",201404,"Summer",40680,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",19,0.527777778,4,"2015","600 level course","Conflict & Dispute Resolution"
"2016-17","2018",201604,"Summer",40683,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",18,0.5,19,"2017","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201501,"Winter",60830,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,12,"2016","600 level course","Law"
"2019-20","2020",201902,"Fall",50723,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,22,"2019","600 level course","Law"
"2016-17","2017",201602,"Fall",50380,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2016","600 level course","Law"
"2014-15","2015",201402,"Winter",60496,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,8,"2015","600 level course","Law"
"2015-16","2016",201502,"Spring",60844,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2016","600 level course","Law"
"2013-14","2014",201302,"Spring",34271,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",1,0.0277778,1,"2014","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Spring",60526,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",17,0.472222222,17,"2018","600 level course","Law"
"2013-14","2014",201302,"Winter",60298,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",56,1.555555556,19,"2014","600 level course","Law"
"2017-18","2018",201703,"Winter",22386,"U","V","Regular","Graduate","Graduate","1","1","1","600/700","Masters",15,0.416666667,10,"2018","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Winter",60396,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",93,2.583333333,31,"2020","600 level course","Law"
"2019-20","2020",201901,"Fall",13499,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",224,5.333333333,61,"2019","100 level course","Law"
"2014-15","2015",201402,"Spring",60451,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2015","600 level course","Law"
"2013-14","2014",201303,"Spring",60306,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,12,"2014","700 level course","Law"
"2017-18","2018",201701,"Winter",60622,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",114,3.166666667,40,"2018","700 level course","Law"
"2015-16","2016",201503,"Winter",26148,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"2016","200 level course","Law"
"2017-18","2018",201702,"Spring",31673,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",1,0.0222222,1,"2018","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201601,"Fall",17383,"L","S","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",28,0.622222222,7,"2016","400 level course","Conflict & Dispute Resolution"
"2014-15","2015",201402,"Winter",60406,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,16,"2015","600 level course","Law"
"2019-20","2020",201901,"Winter",60432,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,12,"2020","700 level course","Law"
"2018-19","2019",201802,"Fall",50467,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",174,4.916666667,58,"2018","600 level course","Law"
"2013-14","2015",201304,"Summer",70805,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0277778,1,"2014","600 level course","Law"
"2014-15","2015",201402,"Spring",60441,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",105,2.916666667,35,"2015","600 level course","Law"
"2018-19","2019",201801,"Winter",60616,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",34,0.944444444,16,"2019","600 level course","Law"
"2016-17","2017",201603,"Spring",31725,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",2,0.0555556,1,"2017","600 level course","Conflict & Dispute Resolution"
"2013-14","2014",201303,"Winter",60277,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2014","700 level course","Law"
"2014-15","2015",201401,"Spring",36078,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,4,"2015","300 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Fall",50314,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",2,0.0555556,1,"2016","600 level course","Law"
"2017-18","2018",201701,"Spring",36158,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"2018","400 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Fall",50506,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",56,1.555555556,18,"2018","600 level course","Law"
"2014-15","2015",201402,"Winter",21674,"L","I","Regular","Graduate","Graduate","0","0","0","500","Masters",12,0.333333333,3,"2015","500 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Fall",11807,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",18,0.5,19,"2017","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Spring",60499,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",43,1.222222222,36,"2017","700 level course","Law"
"2017-18","2018",201703,"Fall",17123,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,5,"2017","400 level course","Law"
"2019-20","2020",201901,"Winter",21946,"L","I","Regular","Graduate","Graduate","0","0","0","500","Doctoral",4.5,0.166666667,1,"2020","500 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Fall",50735,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.833333333,22,"2015","600 level course","Law"
"2015-16","2016",201503,"Spring",60782,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",21,0.583333333,7,"2016","600 level course","Law"
"2014-15","2015",201401,"Winter",60434,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",3,0.083333333,1,"2015","600 level course","Law"
"2014-15","2015",201402,"Spring",60479,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",4,0.111111111,2,"2015","700 level course","Law"
"2015-16","2016",201503,"Fall",16569,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",23,0.611111111,22,"2015","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Spring",60546,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,8,"2017","600 level course","Law"
"2014-15","2015",201403,"Spring",60450,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2015","600 level course","Law"
"2017-18","2018",201702,"Spring",60448,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2018","600 level course","Law"
"2013-14","2014",201303,"Winter",60293,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,2,"2014","600 level course","Law"
"2017-18","2018",201703,"Fall",50507,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2017","600 level course","Law"
"2015-16","2016",201503,"Spring",37086,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"2016","100 level course","Law"
"2014-15","2015",201403,"Fall",50382,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",46,1.277777778,23,"2014","600 level course","Law"
"2017-18","2018",201702,"Winter",60410,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",32,0.888888889,16,"2018","600 level course","Law"
"2015-16","2016",201502,"Winter",21785,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",15,0.416666667,15,"2016","600 level course","Conflict & Dispute Resolution"
"2015-16","2017",201504,"Summer",40635,"N","I","Regular","Graduate","Graduate","1","1","1","500","Masters",33,0.8,12,"2016","500 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Winter",60464,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2017","600 level course","Law"
"2019-20","2020",201902,"Winter",60505,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,24,"2020","600 level course","Law"
"2016-17","2017",201602,"Spring",60317,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",45,1.25,15,"2017","600 level course","Law"
"2013-14","2014",201302,"Spring",60291,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,13,"2014","600 level course","Law"
"2014-15","2015",201402,"Fall",50436,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,8,"2014","700 level course","Law"
"2017-18","2018",201703,"Spring",60426,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,11,"2018","600 level course","Law"
"2015-16","2016",201503,"Winter",60846,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,10,"2016","600 level course","Law"
"2017-18","2018",201702,"Winter",60633,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2018","700 level course","Law"
"2018-19","2019",201803,"Spring",33205,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",84,1.866666667,21,"2019","400 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Fall",11807,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,3,"2017","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Winter",60846,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,3,"2016","700 level course","Law"
"2018-19","2019",201803,"Winter",60513,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,13,"2019","600 level course","Law"
"2016-17","2017",201602,"Fall",16544,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",32,0.711111111,8,"2016","200 level course","Law"
"2015-16","2016",201502,"Winter",60826,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2016","600 level course","Law"
"2015-16","2016",201501,"Fall",11695,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,13,"2015","400 level course","Conflict & Dispute Resolution"
"2014-15","2016",201404,"Summer",40682,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,2,"2015","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Winter",21943,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4.5,0.1,1,"2020","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201503,"Winter",60734,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,4,"2016","600 level course","Law"
"2015-16","2016",201503,"Fall",50680,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2015","600 level course","Law"
"2015-16","2016",201503,"Winter",60708,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",17,0.472222222,17,"2016","600 level course","Law"
"2016-17","2017",201602,"Winter",60540,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",200,5.333333333,50,"2017","600 level course","Law"
"2015-16","2016",201503,"Spring",60686,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,15,"2016","600 level course","Law"
"2014-15","2015",201403,"Spring",36861,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",104,2.222222222,25,"2015","100 level course","Law"
"2017-18","2018",201701,"Fall",50575,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2017","700 level course","Law"
"2016-17","2017",201602,"Fall",11719,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2016","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Spring",37055,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",52,1.155555556,13,"2016","300 level course","Law"
"2014-15","2015",201403,"Winter",21669,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",14,0.311111111,7,"2015","400 level course","Conflict & Dispute Resolution"
"2016-17","2018",201604,"Summer",70426,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",13,0.361111111,4,"2017","700 level course","Law"
"2016-17","2017",201603,"Winter",60535,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",48,1.333333333,16,"2017","600 level course","Law"
"2014-15","2015",201403,"Winter",60501,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",29,0.805555556,29,"2015","600 level course","Law"
"2014-15","2015",201401,"Winter",60498,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2015","600 level course","Law"
"2014-15","2015",201401,"Spring",60514,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,6,"2015","600 level course","Law"
"2017-18","2018",201702,"Fall",11806,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2017","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Fall",50441,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2018","600 level course","Law"
