"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201501,"Fall",17210,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",32,0.711111111,8,"2015","400 level course","Honors College"
"2015-16","2016",201501,"Spring",36610,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23950,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2014","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12847,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",28,0.622222222,13,"2018","400 level course","Honors College"
"2016-17","2017",201601,"Spring",32588,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2017","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32600,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2017","400 level course","Honors College"
"2018-19","2019",201801,"Winter",23348,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12794,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Winter",26451,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2020","200 level course","Honors College"
"2016-17","2017",201601,"Spring",36909,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2017","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22632,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2015","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23268,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",36,0.8,9,"2018","200 level course","Honors College"
"2015-16","2016",201501,"Spring",36685,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2016","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12772,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",36,0.8,9,"2017","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12802,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2018","200 level course","Honors College"
"2015-16","2016",201501,"Spring",32626,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32528,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,18,"2019","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22730,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12740,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12738,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",72,1.6,18,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12777,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",15,0.333333333,15,"2018","100 level course","Honors College"
"2014-15","2015",201401,"Spring",32621,"S","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2015","400 level course","Honors College"
"2018-19","2019",201801,"Fall",12834,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22740,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23292,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2018","400 level course","Honors College"
"2014-15","2015",201401,"Fall",12843,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Honors College"
"2019-20","2020",201901,"Fall",12775,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2019","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22738,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2016","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12801,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22799,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"2017","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12824,"I","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",11,0.244444444,7,"2018","300 level course","Honors College"
"2016-17","2017",201601,"Spring",32584,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2017","200 level course","Honors College"
"2014-15","2015",201401,"Spring",32638,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2015","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12754,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,18,"2016","400 level course","Honors College"
"2013-14","2014",201302,"Spring",39248,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","Honors College"
"2014-15","2015",201401,"Fall",12857,"L","I","HC","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",4,0.111111111,5,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12759,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",17,0.377777778,17,"2017","100 level course","Honors College"
"2017-18","2018",201701,"Fall",12800,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32559,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2018","300 level course","Honors College"
"2014-15","2015",201401,"Winter",22655,"S","I","HC","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Masters",4,0.111111111,1,"2015","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12774,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,18,"2019","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12715,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",13,0.288888889,13,"2016","100 level course","Honors College"
"2018-19","2019",201801,"Spring",32520,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12846,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Honors College"
"2019-20","2020",201901,"Winter",22791,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"2020","400 level course","Honors College"
"2013-14","2014",201302,"Winter",23963,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2014","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12769,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",36,0.8,8,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12828,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","Honors College"
"2018-19","2019",201801,"Fall",12806,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Spring",32514,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",44,0.977777778,11,"2019","200 level course","Honors College"
"2015-16","2016",201501,"Winter",26378,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",36,0.8,8,"2016","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22727,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Winter",27888,"S","S","HC","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",24,0.533333333,7,"2018","400 level course","Honors College"
"2015-16","2016",201501,"Winter",22767,"S","S","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,11,"2016","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12722,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",20,0.444444444,5,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23266,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",32,0.711111111,8,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12814,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2018","200 level course","Honors College"
"2013-14","2014",201302,"Spring",35229,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12766,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12730,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2016","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22729,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2016","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12794,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12730,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",19,0.422222222,19,"2019","100 level course","Honors College"
"2018-19","2019",201801,"Winter",23358,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,15,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22638,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,27,"2015","200 level course","Honors College"
"2015-16","2016",201501,"Spring",36661,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2016","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23258,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12763,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Spring",37134,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2017","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22804,"N","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,4,"2017","400 level course","Honors College"
"2013-14","2014",201302,"Spring",35237,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",80,1.777777778,20,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Fall",16831,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2017","400 level course","Honors College"
"2014-15","2015",201401,"Fall",16910,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2014","400 level course","Honors College"
"2016-17","2017",201601,"Spring",32589,"I","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2017","300 level course","Honors College"
"2019-20","2020",201901,"Fall",12763,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2019","400 level course","Honors College"
"2015-16","2016",201501,"Spring",32622,"S","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2016","300 level course","Honors College"
"2015-16","2016",201501,"Fall",12741,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2015","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12767,"S","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12785,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32552,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",18,0.4,5,"2018","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12769,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Spring",32623,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2015","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12775,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",17,0.377777778,17,"2018","100 level course","Honors College"
"2019-20","2020",201901,"Fall",12790,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,20,"2019","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12772,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2017","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23967,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","Honors College"
"2015-16","2016",201501,"Winter",27535,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2016","300 level course","Honors College"
"2014-15","2015",201401,"Fall",12843,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",15,0.333333333,15,"2014","100 level course","Honors College"
"2016-17","2017",201601,"Fall",17098,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12723,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,16,"2016","100 level course","Honors College"
"2015-16","2016",201501,"Spring",32644,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2016","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23251,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2018","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23950,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2014","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23252,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23359,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12870,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"2014","200 level course","Honors College"
"2019-20","2020",201901,"Winter",22780,"S","S","HC","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2020","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32564,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2018","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12754,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2016","400 level course","Honors College"
"2015-16","2016",201501,"Fall",12757,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"2015","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22621,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",40,0.888888889,10,"2015","200 level course","Honors College"
"2017-18","2018",201701,"Fall",12778,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2017","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23967,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Fall",12778,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2017","200 level course","Honors College"
"2019-20","2020",201901,"Winter",22743,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2020","200 level course","Honors College"
"2015-16","2016",201501,"Spring",32633,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.488888889,13,"2016","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22743,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2020","200 level course","Honors College"
"2019-20","2020",201901,"Fall",12762,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2019","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32589,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2017","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22734,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2016","200 level course","Honors College"
"2016-17","2017",201601,"Winter",22790,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",56,1.244444444,14,"2017","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12731,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,2,"2015","100 level course","Honors College"
"2017-18","2018",201701,"Winter",23295,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",56,1.244444444,14,"2018","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12767,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",52,1.155555556,13,"2019","200 level course","Honors College"
"2015-16","2016",201501,"Winter",26298,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2016","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23355,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Fall",12793,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2018","200 level course","Honors College"
"2017-18","2018",201701,"Fall",12751,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",14,0.311111111,14,"2017","100 level course","Honors College"
"2014-15","2015",201401,"Spring",32621,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2015","200 level course","Honors College"
"2019-20","2020",201901,"Winter",22747,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",64,1.422222222,16,"2020","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32603,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",76,1.688888889,19,"2017","400 level course","Honors College"
"2017-18","2018",201701,"Spring",32538,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",36,0.8,9,"2018","200 level course","Honors College"
"2019-20","2020",201901,"Winter",26453,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2020","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22738,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",16,0.355555556,4,"2016","200 level course","Honors College"
"2013-14","2014",201302,"Spring",35228,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",40,0.888888889,10,"2014","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22799,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",40,0.888888889,10,"2017","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23374,"N","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",5,0.111111111,2,"2019","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23289,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",72,1.6,18,"2018","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22780,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,15,"2020","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22765,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2020","200 level course","Honors College"
"2016-17","2017",201601,"Fall",12772,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",32,0.711111111,16,"2016","400 level course","Honors College"
"2016-17","2017",201601,"Spring",32588,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2017","200 level course","Honors College"
"2014-15","2015",201401,"Fall",12863,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2014","200 level course","Honors College"
"2017-18","2018",201701,"Winter",26902,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2018","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23387,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Honors College"
"2016-17","2017",201601,"Winter",22792,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2017","200 level course","Honors College"
"2013-14","2014",201302,"Spring",35237,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","400 level course","Honors College"
"2019-20","2020",201901,"Winter",26654,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,16,"2020","400 level course","Honors College"
"2019-20","2020",201901,"Fall",12760,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2019","200 level course","Honors College"
"2014-15","2015",201401,"Winter",22637,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2015","200 level course","Honors College"
"2015-16","2016",201501,"Spring",36801,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",48,1.066666667,12,"2016","400 level course","Honors College"
"2019-20","2020",201901,"Fall",17332,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",72,1.6,18,"2019","200 level course","Honors College"
"2015-16","2016",201501,"Fall",12759,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2015","200 level course","Honors College"
"2017-18","2018",201701,"Winter",23268,"E","I","HC","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,2,"2018","300 level course","Honors College"
"2014-15","2015",201401,"Winter",22636,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",24,0.533333333,6,"2015","200 level course","Honors College"
"2015-16","2016",201501,"Fall",16858,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2015","400 level course","Honors College"
"2019-20","2020",201901,"Winter",22790,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,3,"2020","400 level course","Honors College"
"2016-17","2017",201601,"Fall",12717,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2016","100 level course","Honors College"
"2018-19","2019",201801,"Fall",12784,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","200 level course","Honors College"
"2016-17","2017",201601,"Spring",32613,"S","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",34,0.8,14,"2017","400 level course","Honors College"
"2018-19","2019",201801,"Winter",23368,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",32,0.711111111,8,"2019","200 level course","Honors College"
"2018-19","2019",201801,"Winter",23351,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",48,1.066666667,12,"2019","200 level course","Honors College"
"2015-16","2016",201501,"Winter",22747,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2016","200 level course","Honors College"
"2019-20","2020",201901,"Winter",26441,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",24,0.533333333,6,"2020","200 level course","Honors College"
"2013-14","2014",201302,"Winter",23975,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,3,"2014","400 level course","Honors College"
"2017-18","2018",201701,"Winter",23258,"L","I","HC","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",76,1.688888889,19,"2018","200 level course","Honors College"
