"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2015-16","2016",201502,"Spring",34396,"N","I","Music","Regular","Graduate","Undergraduate","1","1","1","Upper Division","Doctoral",2,0.074074074,1,"2016","400 level course","Music"
"2013-14","2014",201303,"Winter",25402,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Music"
"2017-18","2018",201703,"Spring",34174,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,10,"2018","300 level course","Music"
"2016-17","2017",201603,"Fall",16908,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,3,"2016","300 level course","Music"
"2018-19","2019",201802,"Winter",24680,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,4,"2019","100 level course","Music"
"2016-17","2017",201601,"Spring",37047,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2018-19","2019",201803,"Fall",14557,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",9,0.2,3,"2018","400 level course","Music"
"2019-20","2020",201901,"Winter",24441,"L","I","Music","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Masters",4,0.111111111,2,"2020","200 level course","Music"
"2017-18","2018",201703,"Spring",34263,"N","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",31,1.111111111,7,"2018","600 level course","Music"
"2014-15","2015",201402,"Winter",23910,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",9,0.2,9,"2015","300 level course","Music"
"2015-16","2016",201503,"Spring",34369,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2016","300 level course","Music"
"2016-17","2017",201602,"Winter",24534,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2017","300 level course","Music"
"2014-15","2015",201403,"Winter",23985,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2015","100 level course","Music"
"2013-14","2014",201302,"Spring",36712,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2014","600 level course","Music"
"2016-17","2017",201602,"Fall",11838,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",7,0.155555556,7,"2016","300 level course","Dance"
"2017-18","2018",201703,"Fall",14520,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",152,3.422222222,103,"2017","300 level course","Music"
"2015-16","2016",201502,"Fall",14516,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2015","100 level course","Music"
"2017-18","2018",201703,"Fall",11837,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",75,1.666666667,25,"2017","300 level course","Dance"
"2017-18","2018",201701,"Fall",14444,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,12,"2017","100 level course","Music"
"2015-16","2016",201502,"Winter",24547,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Doctoral",10,0.37037037,5,"2016","500 level course","Music"
"2016-17","2017",201603,"Fall",11766,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2016","300 level course","Dance"
"2019-20","2020",201901,"Winter",24614,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,3,"2020","600 level course","Music"
"2015-16","2016",201503,"Winter",24059,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2016","100 level course","Music"
"2015-16","2016",201502,"Fall",14067,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2015","100 level course","Music"
"2013-14","2014",201302,"Winter",23088,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,15,"2014","100 level course","Dance"
"2019-20","2020",201902,"Winter",24565,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2020","500 level course","Music"
"2014-15","2015",201402,"Fall",14123,"L","I","Music Jazz Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",9,0.25,9,"2014","500 level course","Music"
"2014-15","2015",201403,"Spring",33917,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,4,"2015","100 level course","Music"
"2016-17","2017",201603,"Fall",11828,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,6,"2016","200 level course","Dance"
"2017-18","2018",201702,"Winter",24507,"A","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2018","600 level course","Music"
"2016-17","2017",201603,"Winter",21931,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2017","400 level course","Dance"
"2016-17","2017",201602,"Winter",21982,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",9,0.2,9,"2017","100 level course","Dance"
"2016-17","2017",201601,"Spring",33939,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2017-18","2018",201702,"Spring",34280,"L","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,4,"2018","600 level course","Music"
"2014-15","2015",201402,"Fall",14178,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2014","100 level course","Music"
"2016-17","2017",201603,"Spring",31758,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"2017","300 level course","Dance"
"2017-18","2018",201701,"Spring",33676,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,4,"2018","200 level course","Music"
"2015-16","2016",201502,"Spring",33983,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2019-20","2020",201901,"Fall",17391,"I","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,2,"2019","400 level course","Music"
"2017-18","2018",201703,"Fall",11839,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",136,3.066666667,34,"2017","200 level course","Dance"
"2019-20","2020",201902,"Winter",24520,"S","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,4,"2020","400 level course","Music"
"2013-14","2014",201302,"Spring",36536,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2014","100 level course","Music"
"2018-19","2019",201803,"Spring",34007,"A","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,2,"2019","600 level course","Music"
"2018-19","2019",201802,"Winter",25040,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",96,2.133333333,24,"2019","100 level course","Music"
"2017-18","2018",201702,"Winter",25015,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,15,"2018","300 level course","Music"
"2015-16","2016",201501,"Spring",34334,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,2,"2016","100 level course","Music"
"2014-15","2015",201402,"Winter",23954,"A","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",3,0.083333333,1,"2015","100 level course","Music"
"2014-15","2015",201401,"Spring",31682,"A","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","500","Masters",3,0.083333333,1,"2015","500 level course","Dance"
"2015-16","2016",201502,"Fall",14584,"I","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,4,"2015","400 level course","Music"
"2019-20","2020",201901,"Winter",24514,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2020","400 level course","Music"
"2018-19","2019",201802,"Spring",34105,"L","I","Music","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Doctoral",2,0.074074074,1,"2019","100 level course","Music"
"2018-19","2019",201803,"Winter",25228,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2019","600 level course","Music"
"2015-16","2017",201504,"Summer",41616,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2016","200 level course","Music"
"2018-19","2019",201803,"Fall",13951,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,3,"2018","600 level course","Music"
"2017-18","2018",201702,"Winter",24996,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,3,"2018","300 level course","Music"
"2013-14","2015",201304,"Summer",47223,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",26,0.577777778,13,"2014","200 level course","Music"
"2017-18","2018",201703,"Fall",13933,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,3,"2017","400 level course","Music"
"2014-15","2015",201403,"Winter",24483,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"2015","300 level course","Music"
"2014-15","2015",201401,"Fall",11914,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2014","100 level course","Dance"
"2017-18","2018",201701,"Fall",14279,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2017","600 level course","Music"
"2016-17","2017",201601,"Winter",24537,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",30,0.666666667,16,"2017","300 level course","Music"
"2018-19","2020",201804,"Summer",41603,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",16,0.355555556,4,"2019","300 level course","Music"
"2018-19","2019",201803,"Spring",33717,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2016-17","2017",201601,"Spring",31819,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",1,0.0222222,1,"2017","100 level course","Dance"
"2014-15","2015",201401,"Spring",33922,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,3,"2015","100 level course","Music"
"2013-14","2014",201302,"Winter",23012,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,5,"2014","400 level course","Dance"
"2018-19","2019",201802,"Winter",22501,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,3,"2019","300 level course","Dance"
"2015-16","2016",201501,"Winter",24084,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2013-14","2014",201303,"Winter",25239,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2014","100 level course","Music"
"2016-17","2017",201603,"Fall",11814,"N","I","Dance Professional","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2016","600 level course","Dance"
"2019-20","2020",201901,"Winter",26345,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Doctoral",3,0.111111111,3,"2020","500 level course","Music"
"2015-16","2016",201502,"Fall",14178,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2019-20","2020",201902,"Fall",14071,"I","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2019","100 level course","Music"
"2016-17","2017",201601,"Winter",21932,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2017","400 level course","Dance"
"2013-14","2014",201302,"Spring",34310,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",36,0.8,12,"2014","300 level course","Dance"
"2017-18","2018",201701,"Spring",33682,"A","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,8,"2018","300 level course","Music"
"2017-18","2018",201703,"Fall",14425,"L","I","Music","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Masters",16,0.444444444,8,"2017","100 level course","Music"
"2018-19","2019",201802,"Fall",11851,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",8,0.177777778,2,"2018","200 level course","Dance"
"2016-17","2017",201603,"Winter",24040,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2017","100 level course","Music"
"2016-17","2017",201601,"Fall",13951,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,2,"2016","600 level course","Music"
"2015-16","2016",201502,"Spring",36803,"S","I","Music Education","Regular","Graduate","Graduate","1","1","1","500","Masters",1,0.0277778,1,"2016","500 level course","Music"
"2015-16","2016",201503,"Spring",33858,"L","I","Music Jazz Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,4,"2016","200 level course","Music"
"2018-19","2019",201802,"Fall",14481,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",68,1.511111111,22,"2018","300 level course","Music"
"2016-17","2017",201603,"Winter",27190,"S","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"2017","400 level course","Music"
"2015-16","2016",201503,"Spring",34021,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2016","200 level course","Music"
"2014-15","2015",201401,"Fall",14281,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",10,0.222222222,3,"2014","200 level course","Music"
"2014-15","2015",201403,"Winter",21783,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,6,"2015","100 level course","Dance"
"2019-20","2020",201902,"Winter",23978,"A","I","Music Performance","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2020","100 level course","Music"
"2014-15","2015",201403,"Fall",14704,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",16,0.355555556,4,"2014","400 level course","Music"
"2015-16","2016",201501,"Winter",24581,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,5,"2016","600 level course","Music"
"2014-15","2015",201403,"Spring",31708,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2015","400 level course","Dance"
"2019-20","2020",201902,"Fall",14380,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2019","600 level course","Music"
"2016-17","2017",201603,"Winter",24160,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2017","200 level course","Music"
"2017-18","2018",201701,"Fall",14574,"A","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,3,"2017","600 level course","Music"
"2013-14","2014",201302,"Spring",34404,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,3,"2014","300 level course","Dance"
"2018-19","2019",201801,"Winter",24685,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",3,0.066666667,1,"2019","100 level course","Music"
"2014-15","2015",201401,"Fall",14579,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2014","100 level course","Music"
"2015-16","2016",201502,"Fall",11817,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,2,"2015","100 level course","Dance"
"2014-15","2015",201401,"Fall",14310,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","Music"
"2018-19","2019",201801,"Fall",14572,"L","I","Music","Regular","Graduate","Graduate","1","1","1","500","Doctoral",3,0.111111111,1,"2018","500 level course","Music"
"2016-17","2017",201602,"Winter",23934,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2017","300 level course","Music"
"2017-18","2018",201702,"Spring",36818,"S","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",7,0.259259259,8,"2018","600 level course","Music"
"2016-17","2017",201601,"Fall",14478,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",36,0.8,9,"2016","300 level course","Music"
"2014-15","2015",201403,"Fall",11855,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,7,"2014","400 level course","Dance"
"2015-16","2016",201502,"Winter",23919,"E","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,3,"2016","400 level course","Music"
"2016-17","2017",201601,"Spring",33772,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",6,0.133333333,3,"2017","100 level course","Music"
"2013-14","2014",201303,"Spring",36719,"I","I","Music Performance","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2014","600 level course","Music"
"2018-19","2019",201803,"Spring",34232,"I","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,3,"2019","600 level course","Music"
"2016-17","2017",201601,"Fall",13914,"L","I","Music Education","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,10,"2016","300 level course","Music"
"2016-17","2017",201601,"Spring",34251,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",6,0.133333333,2,"2017","300 level course","Music"
"2016-17","2017",201603,"Winter",24378,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2017","700 level course","Music"
"2015-16","2016",201501,"Spring",34095,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Music"
"2019-20","2020",201901,"Fall",14441,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2015-16","2016",201501,"Spring",33976,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2016","100 level course","Music"
"2019-20","2020",201901,"Winter",24001,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2020","100 level course","Music"
"2018-19","2019",201801,"Winter",22511,"A","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,2,"2019","400 level course","Dance"
"2014-15","2015",201402,"Winter",24422,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",108,2.4,41,"2015","200 level course","Music"
"2013-14","2014",201303,"Spring",36961,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",12,0.266666667,6,"2014","300 level course","Music"
"2015-16","2016",201501,"Fall",14432,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2015","700 level course","Music"
"2018-19","2019",201803,"Winter",24594,"A","I","Music Jazz Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,3,"2019","600 level course","Music"
"2014-15","2015",201403,"Fall",11880,"A","I","Dance Professional","Regular","Graduate","Graduate","0","1","1","500","Masters",1,0.0277778,1,"2014","500 level course","Dance"
"2016-17","2017",201603,"Fall",14178,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Music"
"2016-17","2017",201603,"Fall",14035,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2018-19","2019",201802,"Fall",16909,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2018","300 level course","Music"
"2013-14","2014",201302,"Winter",23107,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,2,"2014","300 level course","Dance"
"2016-17","2017",201601,"Fall",11833,"A","I","Dance Activity","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2016","200 level course","Dance"
"2018-19","2019",201803,"Winter",26835,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2019","100 level course","Dance"
"2014-15","2015",201402,"Spring",31780,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,6,"2015","300 level course","Dance"
"2014-15","2015",201403,"Winter",23927,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,2,"2015","100 level course","Music"
"2018-19","2019",201801,"Winter",27748,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,4,"2019","300 level course","Music"
"2017-18","2018",201702,"Fall",11897,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",7,0.155555556,7,"2017","100 level course","Dance"
"2019-20","2020",201901,"Fall",14114,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,2,"2019","100 level course","Music"
"2017-18","2018",201702,"Fall",14316,"A","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2017","600 level course","Music"
"2017-18","2018",201703,"Fall",14503,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2017","300 level course","Music"
"2014-15","2015",201402,"Fall",14373,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,2,"2014","400 level course","Music"
"2016-17","2017",201602,"Winter",26270,"S","I","Music","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",7,0.259259259,2,"2017","600 level course","Music"
"2013-14","2014",201303,"Winter",25643,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",320,7.377777778,81,"2014","200 level course","Music"
"2013-14","2014",201303,"Winter",25280,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Music"
"2015-16","2016",201501,"Winter",24012,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,4,"2016","100 level course","Music"
"2019-20","2020",201902,"Winter",24453,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2020","300 level course","Music"
"2017-18","2018",201701,"Spring",34193,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2018","300 level course","Music"
"2019-20","2020",201901,"Fall",14579,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",48,1.066666667,12,"2019","400 level course","Music"
"2018-19","2019",201802,"Winter",27317,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2019","300 level course","Music"
"2017-18","2019",201704,"Summer",41391,"E","I","Music Education","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Music"
"2013-14","2014",201302,"Spring",36969,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",126,2.8,63,"2014","300 level course","Music"
"2016-17","2017",201602,"Fall",14269,"I","I","Music Performance","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2016","600 level course","Music"
"2015-16","2016",201502,"Spring",34340,"L","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",36,0.8,9,"2016","100 level course","Music"
"2014-15","2015",201402,"Fall",14138,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,4,"2014","100 level course","Music"
"2013-14","2014",201302,"Spring",34305,"L","I","Dance Professional","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,5,"2014","200 level course","Dance"
"2016-17","2018",201604,"Summer",41626,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2013-14","2014",201303,"Winter",25249,"I","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2014","100 level course","Music"
"2014-15","2015",201401,"Spring",34437,"A","I","Music","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",124,2.755555556,62,"2015","300 level course","Music"
"2017-18","2018",201703,"Spring",31792,"A","I","Dance Activity","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,5,"2018","200 level course","Dance"
"2013-14","2014",201303,"Spring",36989,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,6,"2014","400 level course","Music"
"2016-17","2017",201603,"Fall",14334,"I","I","Music Performance","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,2,"2016","600 level course","Music"
"2013-14","2014",201303,"Winter",25726,"A","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,2,"2014","200 level course","Music"
"2014-15","2015",201402,"Spring",34456,"L","I","Music","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"2015","400 level course","Music"
"2019-20","2020",201902,"Fall",17374,"A","I","Music Performance","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
