"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2016-17","2017",201602,"Winter",24590,"S","I","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,4,"2017","500 level course","Music"
"2015-16","2016",201502,"Fall",14074,"I","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2015","100 level course","Music"
"2015-16","2016",201501,"Winter",24343,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Music"
"2015-16","2016",201501,"Winter",24100,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","Music"
"2014-15","2015",201402,"Winter",27176,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2015","600 level course","Music"
"2014-15","2015",201401,"Spring",34369,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",62,1.333333333,27,"2015","200 level course","Music"
"2017-18","2018",201703,"Spring",33774,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","100 level course","Music"
"2015-16","2016",201503,"Fall",13986,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2015","400 level course","Music"
"2019-20","2020",201901,"Winter",24192,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2020","300 level course","Music"
"2014-15","2015",201401,"Winter",24463,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,4,"2015","300 level course","Music"
"2018-19","2019",201803,"Winter",25096,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,6,"2019","200 level course","Music"
"2016-17","2017",201601,"Winter",24155,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","Music"
"2014-15","2015",201401,"Fall",11915,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",7,0.155555556,7,"2014","100 level course","Dance"
"2017-18","2018",201703,"Winter",25085,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",10,0.37037037,1,"2018","600 level course","Music"
"2015-16","2016",201502,"Fall",14605,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",28,0.622222222,7,"2015","400 level course","Music"
"2016-17","2017",201601,"Spring",33878,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2018-19","2019",201801,"Winter",24617,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",22,0.488888889,10,"2019","100 level course","Music"
"2013-14","2014",201302,"Spring",36493,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2014","100 level course","Music"
"2014-15","2015",201402,"Winter",21779,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",3,0.083333333,1,"2015","100 level course","Dance"
"2013-14","2014",201302,"Winter",25692,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",44,0.977777778,21,"2014","300 level course","Music"
"2015-16","2016",201502,"Fall",14269,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",6,0.133333333,2,"2015","300 level course","Music"
"2019-20","2020",201901,"Fall",14530,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",5,0.111111111,4,"2019","300 level course","Music"
"2014-15","2015",201403,"Winter",24249,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2015","600 level course","Music"
"2013-14","2014",201302,"Spring",36755,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2014","600 level course","Music"
"2017-18","2018",201701,"Spring",34293,"A","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2018","600 level course","Music"
"2014-15","2015",201402,"Fall",14353,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,2,"2014","300 level course","Music"
"2016-17","2017",201603,"Fall",14467,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",20,0.444444444,5,"2016","200 level course","Music"
"2013-14","2015",201304,"Summer",47009,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Music"
"2015-16","2016",201503,"Fall",14570,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,2,"2015","300 level course","Music"
"2016-17","2017",201603,"Winter",24242,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2017","300 level course","Music"
"2016-17","2017",201603,"Spring",33999,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","Music"
"2014-15","2015",201403,"Fall",14269,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2014","200 level course","Music"
"2016-17","2017",201603,"Winter",24362,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2017","600 level course","Music"
"2017-18","2018",201703,"Fall",14023,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2017","100 level course","Music"
"2019-20","2020",201902,"Fall",14364,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2019","600 level course","Music"
"2019-20","2020",201901,"Winter",24497,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",26,0.577777778,13,"2020","400 level course","Music"
"2013-14","2014",201303,"Spring",36434,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","300 level course","Music"
"2019-20","2020",201901,"Fall",14019,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2019","600 level course","Music"
"2017-18","2018",201702,"Spring",34056,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2018","600 level course","Music"
"2014-15","2015",201403,"Winter",24019,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2015","100 level course","Music"
"2019-20","2020",201901,"Fall",13998,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2019","600 level course","Music"
"2016-17","2017",201601,"Fall",14515,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,5,"2016","300 level course","Music"
"2017-18","2018",201701,"Spring",34254,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",28,0.777777778,7,"2018","500 level course","Music"
"2013-14","2015",201304,"Summer",47240,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2014","300 level course","Music"
"2015-16","2016",201501,"Fall",14410,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2015","700 level course","Music"
"2018-19","2019",201803,"Fall",14416,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2018","700 level course","Music"
"2015-16","2016",201503,"Spring",34419,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",18,0.4,14,"2016","300 level course","Music"
"2016-17","2017",201603,"Fall",17296,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","200 level course","Music"
"2015-16","2016",201502,"Spring",31801,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,2,"2016","100 level course","Dance"
"2019-20","2020",201901,"Fall",14497,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2019","300 level course","Music"
"2017-18","2018",201702,"Fall",14472,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",75,1.666666667,25,"2017","300 level course","Music"
"2014-15","2015",201403,"Spring",34164,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2015","600 level course","Music"
"2017-18","2018",201702,"Fall",14119,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2017","200 level course","Music"
"2017-18","2018",201702,"Spring",34286,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",27,1,12,"2018","600 level course","Music"
"2014-15","2015",201401,"Spring",36731,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",10,0.222222222,9,"2015","100 level course","Music"
"2016-17","2017",201603,"Winter",24236,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2017","300 level course","Music"
"2016-17","2017",201602,"Winter",21982,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2017","100 level course","Dance"
"2014-15","2015",201401,"Winter",24433,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",72,1.6,18,"2015","300 level course","Music"
"2019-20","2020",201901,"Winter",22004,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",3,0.083333333,4,"2020","100 level course","Dance"
"2018-19","2019",201803,"Spring",33769,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2019","100 level course","Music"
"2015-16","2016",201503,"Spring",31739,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,6,"2016","300 level course","Dance"
"2014-15","2015",201403,"Spring",36024,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",9,0.25,3,"2015","500 level course","Music"
"2016-17","2017",201602,"Spring",36639,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",36,0.8,9,"2017","200 level course","Dance"
"2014-15","2015",201403,"Spring",34384,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,6,"2015","200 level course","Music"
"2017-18","2018",201702,"Fall",14514,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,2,"2017","300 level course","Music"
"2013-14","2014",201303,"Spring",36954,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2014","300 level course","Music"
"2014-15","2015",201403,"Winter",24461,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",1,0.0222222,1,"2015","300 level course","Music"
"2015-16","2016",201503,"Winter",24459,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",20,0.444444444,5,"2016","200 level course","Music"
"2018-19","2019",201801,"Spring",34166,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,2,"2019","300 level course","Music"
"2016-17","2017",201601,"Winter",26229,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",36,1,12,"2017","600 level course","Music"
"2016-17","2017",201603,"Winter",24475,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2017","100 level course","Music"
"2017-18","2018",201701,"Fall",14477,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",96,2.133333333,24,"2017","300 level course","Music"
"2015-16","2016",201503,"Spring",35890,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",5,0.111111111,5,"2016","300 level course","Music"
"2019-20","2020",201901,"Winter",24482,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",10,0.222222222,9,"2020","300 level course","Music"
"2017-18","2018",201701,"Spring",34221,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,5,"2018","400 level course","Music"
"2014-15","2015",201401,"Winter",24419,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",3,0.066666667,3,"2015","200 level course","Music"
"2014-15","2015",201402,"Spring",33992,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","Music"
"2014-15","2015",201401,"Fall",14501,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2014","600 level course","Music"
"2019-20","2020",201902,"Winter",24440,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2020","200 level course","Music"
"2013-14","2014",201302,"Spring",34381,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",11,0.244444444,11,"2014","100 level course","Dance"
"2015-16","2016",201503,"Fall",14550,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",6,0.133333333,4,"2015","300 level course","Music"
"2014-15","2015",201402,"Fall",14130,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2014","600 level course","Music"
"2013-14","2014",201302,"Winter",23021,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","300 level course","Dance"
"2017-18","2018",201701,"Fall",14006,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2017","100 level course","Music"
"2014-15","2015",201402,"Fall",14775,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2014","600 level course","Music"
"2016-17","2017",201602,"Fall",14565,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,5,"2016","600 level course","Music"
"2013-14","2014",201302,"Winter",23107,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",17,0.377777778,11,"2014","300 level course","Dance"
"2018-19","2019",201802,"Fall",14514,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",18,0.4,9,"2018","300 level course","Music"
"2014-15","2015",201403,"Winter",26593,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2015","100 level course","Music"
"2019-20","2020",201901,"Winter",24003,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,6,"2020","100 level course","Music"
"2014-15","2015",201402,"Spring",34396,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",6,0.133333333,3,"2015","200 level course","Music"
"2014-15","2015",201401,"Winter",24083,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2015","200 level course","Music"
"2015-16","2016",201501,"Spring",34378,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",27,0.6,9,"2016","300 level course","Music"
"2018-19","2019",201803,"Winter",22521,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",14,0.311111111,7,"2019","400 level course","Dance"
"2015-16","2016",201503,"Spring",34004,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2013-14","2014",201303,"Winter",25791,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",30,0.833333333,17,"2014","600 level course","Music"
"2018-19","2019",201802,"Winter",22502,"N","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",15,0.333333333,4,"2019","100 level course","Dance"
"2014-15","2016",201404,"Summer",41679,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2015","300 level course","Music"
"2018-19","2020",201804,"Summer",41805,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2019","300 level course","Music"
"2019-20","2020",201901,"Winter",26324,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2020","100 level course","Music"
"2019-20","2020",201902,"Fall",14036,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2019","100 level course","Music"
"2014-15","2015",201401,"Winter",24314,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2015","600 level course","Music"
"2019-20","2020",201902,"Fall",17336,"U","V","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Music"
"2017-18","2019",201704,"Summer",41599,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",70,1.555555556,35,"2018","300 level course","Music"
"2014-15","2015",201402,"Winter",23865,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2015","600 level course","Music"
"2015-16","2016",201501,"Spring",34075,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2016","300 level course","Music"
"2013-14","2014",201302,"Spring",36435,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.466666667,7,"2014","300 level course","Music"
"2015-16","2016",201502,"Fall",14067,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2015","100 level course","Music"
"2014-15","2015",201403,"Spring",36832,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",120,2.666666667,30,"2015","200 level course","Dance"
"2018-19","2019",201802,"Fall",14481,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",132,2.977777778,33,"2018","300 level course","Music"
"2014-15","2015",201401,"Winter",24429,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,2,"2015","200 level course","Music"
"2018-19","2019",201803,"Spring",33674,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",1,0.037037,1,"2019","100 level course","Music"
"2017-18","2019",201704,"Summer",41597,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Music"
"2016-17","2017",201603,"Fall",14534,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,8,"2016","400 level course","Music"
"2016-17","2017",201601,"Fall",14413,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",504,11.11111111,125,"2016","100 level course","Music"
"2017-18","2018",201703,"Winter",25047,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,3,"2018","400 level course","Music"
"2013-14","2014",201302,"Winter",25615,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2014","100 level course","Music"
"2013-14","2014",201302,"Spring",36967,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2014","300 level course","Music"
"2014-15","2015",201401,"Spring",33942,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2015","100 level course","Music"
"2014-15","2015",201401,"Fall",14702,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",12,0.444444444,3,"2014","600 level course","Music"
"2016-17","2017",201603,"Winter",24114,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2017","100 level course","Music"
"2016-17","2017",201601,"Winter",24452,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,2,"2017","300 level course","Music"
"2015-16","2016",201502,"Winter",24015,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,5,"2016","100 level course","Music"
"2015-16","2016",201503,"Fall",14112,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2015","100 level course","Music"
"2018-19","2019",201802,"Fall",14143,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2018","100 level course","Music"
"2018-19","2019",201801,"Winter",25096,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",320,7.2,80,"2019","200 level course","Music"
"2014-15","2015",201402,"Spring",36430,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,6,"2015","100 level course","Music"
"2015-16","2016",201503,"Fall",14576,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2015","300 level course","Music"
"2014-15","2015",201402,"Winter",24094,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2015","300 level course","Music"
"2013-14","2014",201302,"Spring",34393,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2014","200 level course","Dance"
"2017-18","2018",201702,"Spring",34056,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2018","600 level course","Music"
"2019-20","2020",201901,"Fall",17169,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2016-17","2018",201604,"Summer",41422,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",32,0.888888889,8,"2017","500 level course","Music"
"2013-14","2015",201304,"Summer",47923,"S","I","Self-Support","Graduate","Graduate","0","0","0","500","Masters",6,0.166666667,2,"2014","500 level course","Music"
"2016-17","2017",201602,"Spring",34273,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,3,"2017","300 level course","Music"
"2018-19","2019",201801,"Winter",25178,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2019","400 level course","Music"
"2016-17","2017",201603,"Winter",24374,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,2,"2017","600 level course","Music"
"2018-19","2019",201802,"Winter",25162,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",51,1.133333333,17,"2019","400 level course","Music"
"2015-16","2016",201503,"Spring",31800,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",3,0.066666667,3,"2016","100 level course","Dance"
"2016-17","2018",201604,"Summer",41609,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",84,1.866666667,21,"2017","100 level course","Music"
"2014-15","2016",201404,"Summer",41561,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2015","300 level course","Music"
"2019-20","2020",201901,"Fall",14431,"L","I","Regular","Graduate","Undergraduate","1","1","1","Lower Division","Doctoral",8,0.296296296,4,"2019","100 level course","Music"
"2016-17","2017",201602,"Fall",14051,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2018-19","2019",201801,"Winter",25216,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",11,0.305555556,1,"2019","600 level course","Music"
"2018-19","2019",201803,"Fall",14054,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",10,0.222222222,4,"2018","100 level course","Music"
"2017-18","2018",201701,"Spring",34286,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",15,0.416666667,5,"2018","600 level course","Music"
"2016-17","2017",201601,"Fall",11786,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"2016","400 level course","Dance"
"2015-16","2016",201502,"Fall",14178,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2016-17","2017",201602,"Winter",24578,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",3,0.066666667,1,"2017","400 level course","Music"
"2017-18","2018",201702,"Fall",14496,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,3,"2017","300 level course","Music"
"2016-17","2017",201602,"Fall",14478,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",412,9.777777778,103,"2016","300 level course","Music"
"2013-14","2014",201302,"Spring",38522,"S","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",21,0.466666667,11,"2014","100 level course","Music"
"2019-20","2020",201902,"Winter",27003,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2020","400 level course","Dance"
"2017-18","2018",201701,"Fall",14509,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,3,"2017","300 level course","Music"
"2015-16","2017",201504,"Summer",41631,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2016","300 level course","Music"
"2018-19","2019",201803,"Fall",14480,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",68,1.511111111,18,"2018","300 level course","Music"
"2016-17","2017",201602,"Spring",31839,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,5,"2017","200 level course","Dance"
"2015-16","2016",201502,"Winter",24507,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,3,"2016","600 level course","Music"
"2014-15","2015",201403,"Fall",16849,"L","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",6,0.166666667,2,"2014","400 level course","Music"
"2015-16","2016",201501,"Spring",36947,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",56,1.244444444,15,"2016","400 level course","Music"
"2019-20","2020",201902,"Fall",14413,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",28,1.037037037,7,"2019","700 level course","Music"
"2018-19","2019",201802,"Winter",24636,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2019","100 level course","Music"
"2017-18","2018",201701,"Fall",14467,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2017","200 level course","Music"
"2013-14","2014",201302,"Winter",25678,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",14,0.311111111,7,"2014","300 level course","Music"
"2016-17","2017",201603,"Winter",24501,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2017","200 level course","Music"
"2017-18","2018",201702,"Spring",33699,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,3,"2018","100 level course","Music"
"2015-16","2016",201501,"Spring",31760,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2016","300 level course","Dance"
"2019-20","2020",201902,"Winter",24554,"S","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",8,0.296296296,4,"2020","500 level course","Music"
"2014-15","2016",201404,"Summer",42140,"L","I","Self-Support","Graduate","Graduate","0","1","1","500","Masters",1,0.0277778,1,"2015","500 level course","Music"
