"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2013-14","2014",201303,"Winter",23278,"L","I","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201602,"Spring",31982,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,3,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201602,"Winter",26663,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,4,"2017","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Spring",37305,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",56,1.527777778,14,"2016","600 level course","Education Studies"
"2014-15","2015",201403,"Winter",27067,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",12,0.266666667,4,"2015","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201701,"Fall",12290,"E","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",41,0.933333333,13,"2017","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Spring",36658,"I","S","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",10,0.277777778,12,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201603,"Spring",31987,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2017","100 level course","Education Studies"
"2015-16","2016",201502,"Spring",32285,"U","V","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",12,0.266666667,12,"2016","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Fall",15688,"L","I","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,3,"2015","400 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Winter",26628,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",7,0.155555556,9,"2017","400 level course","Substance Abuse Prevention Pgm"
"2016-17","2017",201601,"Fall",11974,"E","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,8,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Winter",26682,"S","E","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",22,0.488888889,12,"2015","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",27915,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",39,0.866666667,13,"2014","400 level course","Substance Abuse Prevention Pgm"
"2016-17","2017",201601,"Spring",35496,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2017","400 level course","Special Education & Clinical Sciences"
"2014-15","2016",201404,"Summer",42061,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",7,0.155555556,3,"2015","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Fall",11312,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,7,"2014","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Spring",36403,"U","V","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201302,"Winter",27978,"U","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",22,0.611111111,11,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Winter",26395,"L","I","CFT","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2015","400 level course","Counseling Psychology & Human Services"
"2018-19","2019",201802,"Spring",35456,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",10,0.37037037,3,"2019","600 level course","Special Education & Clinical Sciences"
"2018-19","2019",201801,"Spring",30852,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",10,0.222222222,2,"2019","100 level course","Special Education & Clinical Sciences"
"2015-16","2017",201504,"Summer",40471,"N","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Winter",26635,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,3,"2017","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2015",201304,"Summer",46447,"N","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",29,0.644444444,34,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Fall",12256,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",64,1.422222222,16,"2015","300 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Spring",36173,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",30,0.666666667,22,"2017","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",33815,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",75,2.083333333,26,"2014","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Fall",15710,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2015","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Spring",39086,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",33,0.733333333,33,"2014","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Spring",35620,"E","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",14,0.388888889,5,"2015","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201302,"Winter",27589,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",18,0.5,6,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201401,"Fall",17184,"L","I","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",36,1,11,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2019-20","2020",201902,"Winter",25731,"L","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",40,1.111111111,9,"2020","600 level course","Special Education & Clinical Sciences"
"2018-19","2019",201803,"Winter",22985,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,8,"2019","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201703,"Fall",11755,"L","I","CPSY","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2017","200 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Fall",12239,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",84,1.866666667,21,"2016","300 level course","Counseling Psychology & Human Services"
"2019-20","2020",201901,"Winter",25680,"L","I","SPED","Regular","Graduate","Graduate","0","1","1","500","Masters",30,0.833333333,8,"2020","500 level course","Special Education & Clinical Sciences"
"2018-19","2019",201803,"Winter",21989,"E","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",15,0.333333333,11,"2019","400 level course","Special Education & Clinical Sciences"
"2015-16","2017",201504,"Summer",42006,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2016","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",12304,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",7,0.155555556,7,"2017","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201401,"Spring",31923,"U","V","EDLD","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",1,0.0222222,1,"2015","400 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201401,"Winter",26692,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",54,1.2,19,"2015","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Spring",35600,"E","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,6,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2016",201404,"Summer",42045,"U","V","SPED","Regular","Graduate","Graduate","0","0","0","500","Masters",9,0.25,3,"2015","500 level course","Special Education & Clinical Sciences"
"2017-18","2018",201702,"Fall",11767,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2017","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",30819,"L","I","ASL","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",5,0.111111111,1,"2015","100 level course","Special Education & Clinical Sciences"
"2015-16","2016",201501,"Spring",36562,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2016","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201502,"Spring",37305,"L","S","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201601,"Fall",11230,"L","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",75,2.083333333,25,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Winter",26614,"S","I","EDLD","Regular","Graduate","Graduate","0","1","1","500","Doctoral",4,0.148148148,2,"2015","500 level course","Educational Methodology, Policy, & Leadership"
"2019-20","2020",201902,"Winter",22151,"I","I","EDST","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",1,0.037037,1,"2020","600 level course","Education Studies"
"2014-15","2015",201402,"Fall",17247,"S","I","SPSY","Regular","Graduate","Graduate","0","0","0","600/700","Masters",3,0.083333333,1,"2014","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Fall",16551,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,3,"2014","400 level course","Substance Abuse Prevention Pgm"
"2016-17","2018",201604,"Summer",42221,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",10,0.222222222,10,"2017","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201502,"Fall",15749,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,2,"2015","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Winter",23331,"L","I","EDST","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Education Studies"
"2013-14","2014",201303,"Spring",34620,"I","I","EDST","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2014","600 level course","Education Studies"
"2016-17","2017",201602,"Fall",12034,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",44,1.222222222,11,"2016","600 level course","Education Studies"
"2019-20","2020",201902,"Fall",10846,"U","V","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",16,0.355555556,4,"2019","200 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Fall",15792,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","500","Masters",6,0.166666667,2,"2014","500 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Winter",22883,"U","V","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,2,"2018","300 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",39887,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2014","200 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Winter",25709,"E","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,2,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Fall",16542,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,2,"2014","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201801,"Spring",31921,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",68,1.511111111,17,"2019","200 level course","Education Studies"
"2019-20","2020",201902,"Winter",21922,"E","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",28,1.037037037,7,"2020","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Fall",12379,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2017",201504,"Summer",40844,"U","V","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",33,0.733333333,14,"2016","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201902,"Winter",25724,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2020","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Fall",12366,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",10,0.222222222,5,"2014","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201702,"Winter",22671,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",75,1.666666667,16,"2018","400 level course","Education Studies"
"2014-15","2016",201404,"Summer",40806,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",108,2.972222222,27,"2015","600 level course","Education Studies"
"2018-19","2019",201801,"Winter",22000,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",66,1.833333333,22,"2019","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Spring",35642,"S","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",50,1.777777778,10,"2015","600 level course","Special Education & Clinical Sciences"
"2019-20","2020",201901,"Fall",12023,"N","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,1,"2019","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201503,"Spring",36892,"E","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",37,1,9,"2016","600 level course","Education Studies"
"2016-17","2017",201603,"Spring",36177,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",2,0.0444444,2,"2017","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201702,"Winter",22696,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",80,2.222222222,20,"2018","600 level course","Education Studies"
"2014-15","2015",201402,"Spring",36507,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,4,"2015","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201403,"Winter",21998,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",48,1.066666667,17,"2015","400 level course","Education Studies"
"2015-16","2016",201501,"Winter",22334,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","200 level course","Counseling Psychology & Human Services"
"2014-15","2016",201404,"Summer",40875,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2015","200 level course","Counseling Psychology & Human Services"
"2016-17","2017",201603,"Fall",12047,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",24,0.888888889,6,"2016","600 level course","Education Studies"
"2019-20","2020",201901,"Fall",11227,"N","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",15,0.416666667,1,"2019","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Fall",17267,"L","I","SPSY","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",4,0.148148148,1,"2014","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201702,"Spring",31652,"S","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",22,0.611111111,11,"2018","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Spring",35570,"U","V","SPED","Regular","Graduate","Graduate","0","0","0","500","Masters",6,0.166666667,2,"2016","500 level course","Special Education & Clinical Sciences"
"2015-16","2017",201504,"Summer",42293,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2016","400 level course","Substance Abuse Prevention Pgm"
"2019-20","2020",201902,"Fall",12276,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",148,3.288888889,34,"2019","300 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Fall",12247,"E","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201401,"Fall",12417,"N","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",44,0.977777778,44,"2014","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Fall",12286,"E","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",6,0.133333333,2,"2016","400 level course","Counseling Psychology & Human Services"
"2018-19","2019",201803,"Spring",32132,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",28,0.622222222,7,"2019","200 level course","Counseling Psychology & Human Services"
"2017-18","2018",201703,"Spring",35413,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,6,"2018","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Spring",31971,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",60,1.333333333,19,"2015","400 level course","Education Studies"
"2013-14","2015",201304,"Summer",48305,"L","O","SPED","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,2,"2014","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Winter",26680,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",51,1.133333333,17,"2015","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201302,"Spring",38073,"U","V","SPED","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","400 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Winter",23336,"L","I","EDUC","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",12,0.444444444,3,"2014","600 level course","Education Studies"
"2013-14","2014",201302,"Winter",26870,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Special Education & Clinical Sciences"
"2013-14","2014",201303,"Spring",33815,"L","I","CFT","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",45,1,15,"2014","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201901,"Fall",16556,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",9,0.2,9,"2019","200 level course","Education Studies"
"2013-14","2014",201302,"Winter",26866,"N","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,2,"2014","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Winter",22368,"L","I","CPSY","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2018","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Fall",17178,"E","B","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",12,0.333333333,4,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201601,"Fall",11224,"L","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",108,3,27,"2016","600 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Spring",30868,"L","I","ASL","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2018","200 level course","Special Education & Clinical Sciences"
"2019-20","2020",201902,"Fall",16280,"L","I","PREV","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",9,0.333333333,3,"2019","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201502,"Winter",27372,"S","P","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",13,0.361111111,18,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Winter",22228,"L","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",92,2.044444444,23,"2015","200 level course","Counseling Psychology & Human Services"
"2016-17","2018",201604,"Summer",40778,"I","I","EDST","Regular","Graduate","Graduate","0","1","1","600/700","Masters",8,0.222222222,3,"2017","600 level course","Education Studies"
"2018-19","2019",201802,"Fall",15675,"U","V","SPED","Regular","Graduate","Graduate","1","1","1","500","Doctoral",3,0.111111111,1,"2018","500 level course","Special Education & Clinical Sciences"
"2013-14","2015",201304,"Summer",47908,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2016-17","2017",201601,"Winter",26837,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",75,2.083333333,26,"2017","600 level course","Counseling Psychology & Human Services"
"2016-17","2018",201604,"Summer",42655,"S","E","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",24,0.666666667,6,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201602,"Fall",16321,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",39,0.866666667,19,"2016","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201503,"Fall",16135,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",120,2.666666667,34,"2015","100 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",39047,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201501,"Winter",22083,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",28,0.622222222,7,"2016","100 level course","Education Studies"
"2014-15","2015",201403,"Winter",27171,"S","I","PREV","Regular","Graduate","Graduate","1","1","1","600/700","Masters",27,0.75,14,"2015","600 level course","Counseling Psychology & Human Services"
"2014-15","2015",201402,"Spring",31604,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",5,0.111111111,5,"2015","400 level course","Counseling Psychology & Human Services"
"2016-17","2017",201602,"Spring",36141,"S","I","SAPP","Self-Support","Graduate","Graduate","0","0","0","500","Masters",2,0.0555556,1,"2017","500 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Spring",34616,"I","I","EDST","Regular","Graduate","Graduate","0","1","1","600/700","Masters",6,0.166666667,2,"2014","600 level course","Education Studies"
"2016-17","2017",201603,"Spring",36155,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"2017","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201303,"Winter",27909,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",51,1.133333333,17,"2014","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201501,"Spring",32261,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,10,"2016","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Spring",36891,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,3,"2016","600 level course","Special Education & Clinical Sciences"
"2015-16","2016",201502,"Fall",16168,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",63,1.4,21,"2015","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201402,"Winter",25622,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",20,0.740740741,7,"2015","600 level course","Special Education & Clinical Sciences"
"2018-19","2019",201803,"Fall",17421,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201302,"Spring",39535,"U","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201703,"Winter",22368,"L","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",15,0.555555556,6,"2018","600 level course","Counseling Psychology & Human Services"
"2017-18","2018",201702,"Fall",17173,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",40,1.481481481,10,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2017",201504,"Summer",40727,"S","I","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",14,0.388888889,4,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2015",201304,"Summer",47919,"L","I","SAPP","Self-Support","Graduate","Undergraduate","1","1","1","Upper Division","Masters",2,0.0555556,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201803,"Fall",16138,"S","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Education Studies"
"2015-16","2016",201503,"Fall",11675,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",54,2.037037037,9,"2015","600 level course","Counseling Psychology & Human Services"
"2018-19","2019",201803,"Fall",12364,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",9,0.2,9,"2018","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",39051,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2014","400 level course","Substance Abuse Prevention Pgm"
"2018-19","2019",201801,"Winter",22445,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",31,1.185185185,10,"2019","600 level course","Counseling Psychology & Human Services"
"2017-18","2018",201703,"Winter",27496,"S","E","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",3,0.083333333,1,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201802,"Spring",31205,"N","I","CDS","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,1,"2019","500 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Spring",31604,"L","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",18,0.4,17,"2015","400 level course","Counseling Psychology & Human Services"
"2019-20","2020",201902,"Winter",21924,"L","I","CPSY","Regular","Graduate","Graduate","0","0","0","600/700","Doctoral",8,0.296296296,2,"2020","600 level course","Counseling Psychology & Human Services"
