"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_subject","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201403,"Winter",22608,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Classics"
"2016-17","2017",201602,"Winter",27157,"L","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2017","500 level course","Asian Studies"
"2018-19","2019",201801,"Spring",31544,"L","I","Computer Information Technology","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",12,0.333333333,3,"2019","200 level course","Computer & Information Science"
"2018-19","2019",201803,"Spring",32495,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2019","100 level course","Classics"
"2017-18","2018",201703,"Winter",23244,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",4,0.088888889,1,"2018","100 level course","Judaic Studies"
"2014-15","2015",201403,"Spring",30815,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,4,"2015","300 level course","Asian Studies"
"2017-18","2018",201703,"Winter",22282,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,3,"2018","300 level course","Computer & Information Science"
"2015-16","2016",201502,"Spring",33225,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2016","200 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",26363,"N","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","Judaic Studies"
"2016-17","2017",201601,"Spring",32572,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2017","300 level course","Judaic Studies"
"2013-14","2014",201303,"Spring",33453,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Computer & Information Science"
"2017-18","2018",201702,"Spring",36796,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",12,0.266666667,3,"2018","300 level course","Russian, East European, & Eurasian Studies"
"2015-16","2016",201501,"Spring",32605,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","Classics"
"2016-17","2017",201603,"Spring",32564,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Masters",5,0.138888889,1,"2017","100 level course","Classics"
"2016-17","2017",201602,"Winter",22767,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","Classics"
"2016-17","2017",201603,"Spring",30865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",32,0.711111111,8,"2017","300 level course","Asian Studies"
"2015-16","2016",201503,"Fall",12709,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2015","300 level course","Classics"
"2016-17","2017",201601,"Winter",21031,"N","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,2,"2017","600 level course","Asian Studies"
"2017-18","2018",201702,"Spring",31564,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",64,1.511111111,18,"2018","200 level course","Computer & Information Science"
"2016-17","2017",201603,"Winter",27156,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Asian Studies"
"2016-17","2017",201601,"Fall",12695,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2016","100 level course","Classics"
"2014-15","2015",201403,"Fall",13486,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2014","300 level course","Judaic Studies"
"2016-17","2017",201602,"Fall",11615,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Computer & Information Science"
"2016-17","2017",201601,"Winter",25461,"N","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","400 level course","Judaic Studies"
"2017-18","2018",201701,"Spring",36796,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",24,0.533333333,6,"2018","300 level course","Russian, East European, & Eurasian Studies"
"2018-19","2020",201804,"Summer",42505,"U","V","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2019","100 level course","Asian Studies"
"2019-20","2020",201902,"Winter",25994,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2020","500 level course","Russian, East European, & Eurasian Studies"
"2019-20","2020",201902,"Winter",22734,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2020","100 level course","Classics"
"2017-18","2018",201703,"Spring",32513,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2018","100 level course","Classics"
"2014-15","2015",201402,"Spring",31536,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",16,0.355555556,4,"2015","200 level course","Computer & Information Science"
"2017-18","2018",201702,"Spring",36426,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",24,0.533333333,6,"2018","300 level course","Asian Studies"
"2018-19","2019",201801,"Winter",23342,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",27361,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2017","100 level course","Asian Studies"
"2015-16","2016",201501,"Winter",22717,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Classics"
"2016-17","2017",201602,"Spring",30865,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Asian Studies"
"2017-18","2018",201701,"Fall",12741,"N","I","Hebrew","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2017","600 level course","Judaic Studies"
"2018-19","2019",201801,"Spring",31544,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",40,0.888888889,10,"2019","300 level course","Computer & Information Science"
"2018-19","2019",201803,"Fall",12759,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",10,0.222222222,2,"2018","100 level course","Classics"
"2016-17","2017",201602,"Fall",12695,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",10,0.222222222,2,"2016","100 level course","Classics"
"2014-15","2015",201402,"Spring",32940,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",32,0.711111111,8,"2015","300 level course","Russian, East European, & Eurasian Studies"
"2015-16","2016",201503,"Winter",23335,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",12,0.266666667,3,"2016","300 level course","Judaic Studies"
"2014-15","2015",201403,"Winter",20846,"S","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","600/700","Masters",4,0.111111111,1,"2015","600 level course","Asian Studies"
"2015-16","2016",201503,"Winter",25374,"N","I","Humanities","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Humanities Program"
"2014-15","2015",201403,"Spring",31536,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",20,0.444444444,5,"2015","200 level course","Computer & Information Science"
"2015-16","2016",201502,"Fall",12709,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Classics"
"2019-20","2020",201902,"Fall",10830,"N","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,1,"2019","600 level course","Asian Studies"
"2015-16","2016",201503,"Winter",22721,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Judaic Studies"
"2017-18","2018",201703,"Spring",31560,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",124,3.111111111,28,"2018","200 level course","Computer & Information Science"
"2017-18","2018",201702,"Winter",27287,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",28,0.622222222,7,"2018","400 level course","Asian Studies"
"2015-16","2016",201501,"Winter",22715,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,1,"2016","100 level course","Classics"
"2013-14","2014",201303,"Winter",22870,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2014","100 level course","Judaic Studies"
"2015-16","2016",201502,"Fall",12712,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2015","300 level course","Classics"
"2017-18","2018",201703,"Fall",11703,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"2017","300 level course","Computer & Information Science"
"2018-19","2019",201802,"Spring",36307,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"2019","100 level course","Asian Studies"
"2019-20","2020",201902,"Fall",12707,"N","I","Greek","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2019","600 level course","Classics"
"2018-19","2019",201802,"Winter",27282,"S","I","Asian Studies","Regular","Graduate","Graduate","0","0","0","600/700","Masters",3,0.083333333,1,"2019","600 level course","Asian Studies"
"2013-14","2014",201302,"Spring",35203,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Classics"
"2014-15","2015",201402,"Winter",21570,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2015","300 level course","Computer & Information Science"
"2018-19","2019",201802,"Fall",10934,"S","I","Asian Studies","Regular","Graduate","Graduate","0","1","1","600/700","Masters",5,0.138888889,1,"2018","600 level course","Asian Studies"
"2015-16","2016",201503,"Spring",32613,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Judaic Studies"
"2018-19","2020",201804,"Summer",40885,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2019","200 level course","Computer & Information Science"
"2018-19","2019",201803,"Spring",31544,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Computer & Information Science"
"2015-16","2016",201501,"Fall",13395,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2015","300 level course","Judaic Studies"
"2013-14","2014",201302,"Spring",38382,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Judaic Studies"
"2015-16","2016",201503,"Spring",30846,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2016","300 level course","Asian Studies"
"2018-19","2020",201804,"Summer",40545,"U","V","Humanities","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2019","100 level course","Humanities Program"
"2013-14","2014",201303,"Spring",38382,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",20,0.444444444,5,"2014","300 level course","Judaic Studies"
"2018-19","2019",201801,"Spring",30168,"I","I","African Studies","Regular","Graduate","Graduate","0","0","1","600/700","Masters",6,0.166666667,2,"2019","600 level course","International Studies"
"2015-16","2016",201501,"Fall",12716,"N","I","Hebrew","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.037037,1,"2015","600 level course","Judaic Studies"
"2015-16","2016",201502,"Spring",32605,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,1,"2016","100 level course","Classics"
"2017-18","2018",201702,"Winter",26909,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",12,0.266666667,3,"2018","200 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",22767,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",8,0.177777778,2,"2017","100 level course","Classics"
"2018-19","2019",201801,"Spring",36306,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,4,"2019","300 level course","Asian Studies"
"2013-14","2014",201302,"Winter",22159,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",8,0.177777778,2,"2014","300 level course","Computer & Information Science"
"2017-18","2018",201701,"Winter",21570,"I","I","Asian Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2018","500 level course","Asian Studies"
"2018-19","2019",201802,"Spring",32498,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Classics"
"2016-17","2017",201603,"Winter",22767,"L","I","Greek","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",4,0.185185185,1,"2017","100 level course","Classics"
"2017-18","2018",201703,"Spring",32523,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2018","300 level course","Judaic Studies"
"2015-16","2016",201503,"Fall",13395,"L","I","Judaic Studies","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,1,"2015","300 level course","Judaic Studies"
"2017-18","2018",201703,"Spring",37029,"I","S","Judaic Studies","Self-Support","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2018","400 level course","Judaic Studies"
"2016-17","2017",201602,"Fall",15357,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2016","400 level course","Judaic Studies"
"2019-20","2020",201901,"Fall",10830,"L","I","Asian Studies","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",1,0.037037,1,"2019","100 level course","Asian Studies"
"2016-17","2017",201601,"Spring",31609,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Computer & Information Science"
"2018-19","2019",201803,"Fall",17122,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2018","400 level course","Asian Studies"
"2018-19","2019",201801,"Spring",31548,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Computer & Information Science"
"2018-19","2019",201803,"Spring",32501,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Judaic Studies"
"2016-17","2017",201602,"Spring",32564,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2017","100 level course","Classics"
"2016-17","2017",201602,"Winter",26363,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",12,0.266666667,3,"2017","200 level course","Judaic Studies"
"2013-14","2014",201303,"Winter",28328,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","Judaic Studies"
"2018-19","2019",201801,"Spring",32500,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Classics"
"2016-17","2017",201602,"Spring",32564,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",4,0.111111111,1,"2017","100 level course","Classics"
"2015-16","2016",201503,"Winter",22714,"L","I","Greek","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2016","500 level course","Classics"
"2016-17","2017",201602,"Fall",12695,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",20,0.444444444,5,"2016","100 level course","Classics"
"2015-16","2016",201503,"Fall",12712,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Classics"
"2015-16","2016",201501,"Winter",26020,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2016","500 level course","Russian, East European, & Eurasian Studies"
"2017-18","2018",201703,"Fall",12739,"L","I","Greek","Regular","Graduate","Graduate","0","0","0","500","Masters",8,0.222222222,2,"2017","500 level course","Classics"
"2018-19","2019",201801,"Spring",30846,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Judaic Studies"
"2014-15","2015",201402,"Fall",12829,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2014","300 level course","Judaic Studies"
"2013-14","2014",201303,"Spring",34162,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Computer & Information Science"
"2018-19","2019",201801,"Spring",33037,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2013-14","2014",201303,"Winter",24530,"E","I","Judaic Studies","Regular","Graduate","Undergraduate","0","0","1","Upper Division","Masters",6,0.166666667,2,"2014","400 level course","Judaic Studies"
"2018-19","2019",201802,"Fall",17122,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2018","400 level course","Asian Studies"
"2013-14","2014",201302,"Winter",27206,"N","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",2,0.0444444,1,"2014","400 level course","Judaic Studies"
"2013-14","2014",201302,"Winter",24526,"L","I","Judaic Studies","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",6,0.166666667,2,"2014","200 level course","Judaic Studies"
"2014-15","2016",201404,"Summer",40605,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Computer & Information Science"
"2019-20","2020",201902,"Fall",12707,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Classics"
"2018-19","2019",201802,"Spring",31544,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Computer & Information Science"
"2019-20","2020",201901,"Fall",11660,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2019","300 level course","Computer & Information Science"
"2016-17","2017",201602,"Fall",13337,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",20,0.444444444,5,"2016","300 level course","Judaic Studies"
"2014-15","2015",201402,"Winter",22612,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,1,"2015","100 level course","Judaic Studies"
"2018-19","2020",201804,"Summer",41397,"U","V","Humanities","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",12,0.266666667,3,"2019","100 level course","Humanities Program"
"2017-18","2018",201703,"Spring",31560,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",96,1.777777778,20,"2018","200 level course","Computer & Information Science"
"2015-16","2016",201503,"Fall",12716,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",5,0.111111111,1,"2015","100 level course","Judaic Studies"
"2013-14","2014",201302,"Winter",27585,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",2,0.0444444,1,"2014","400 level course","Asian Studies"
"2017-18","2018",201701,"Fall",12741,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",5,0.111111111,1,"2017","300 level course","Judaic Studies"
"2016-17","2017",201602,"Spring",32564,"E","I","Greek","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,1,"2017","500 level course","Classics"
"2016-17","2017",201602,"Winter",26363,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","0","1","1","500","Masters",12,0.333333333,3,"2017","500 level course","Russian, East European, & Eurasian Studies"
"2018-19","2019",201801,"Spring",32495,"L","I","Greek","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",15,0.333333333,3,"2019","100 level course","Classics"
"2016-17","2017",201603,"Fall",10845,"S","I","Asian Studies","Regular","Graduate","Graduate","0","0","0","600/700","Masters",1,0.037037,3,"2016","600 level course","Asian Studies"
"2013-14","2014",201302,"Spring",35467,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",4,0.111111111,1,"2014","300 level course","Judaic Studies"
"2015-16","2016",201502,"Winter",21671,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",16,0.355555556,4,"2016","300 level course","Computer & Information Science"
"2013-14","2014",201303,"Winter",23927,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2014","300 level course","Judaic Studies"
"2014-15","2015",201402,"Spring",31536,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",48,1.066666667,12,"2015","200 level course","Computer & Information Science"
"2017-18","2018",201701,"Winter",23244,"I","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",2,0.0444444,1,"2018","400 level course","Judaic Studies"
"2014-15","2015",201403,"Spring",32609,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2015","100 level course","Judaic Studies"
"2018-19","2019",201803,"Spring",32503,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2019","300 level course","Judaic Studies"
"2015-16","2016",201503,"Fall",13395,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",8,0.177777778,2,"2015","300 level course","Judaic Studies"
"2016-17","2017",201601,"Winter",23022,"L","I","Russian & East European Studies","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",28,0.622222222,7,"2017","300 level course","Russian, East European, & Eurasian Studies"
"2014-15","2015",201403,"Winter",22616,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","100 level course","Judaic Studies"
"2014-15","2015",201402,"Spring",32940,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",4,0.111111111,1,"2015","500 level course","Russian, East European, & Eurasian Studies"
"2013-14","2014",201303,"Winter",23920,"L","I","Greek","Regular","Graduate","Undergraduate","0","0","1","Lower Division","Masters",5,0.138888889,1,"2014","100 level course","Classics"
"2016-17","2017",201603,"Winter",22770,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",4,0.088888889,1,"2017","300 level course","Classics"
"2016-17","2017",201602,"Winter",22774,"L","I","Hebrew","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",5,0.148148148,1,"2017","100 level course","Judaic Studies"
"2017-18","2018",201702,"Spring",31560,"L","I","Computer Information Technology","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",4,0.111111111,1,"2018","300 level course","Computer & Information Science"
"2016-17","2017",201602,"Fall",12696,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",4,0.088888889,1,"2016","300 level course","Classics"
"2017-18","2018",201703,"Winter",27287,"S","I","African Studies","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,3,"2018","300 level course","International Studies"
"2017-18","2018",201703,"Winter",26909,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",4,0.088888889,1,"2018","200 level course","Judaic Studies"
"2014-15","2015",201402,"Fall",12829,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",4,0.088888889,1,"2014","300 level course","Judaic Studies"
"2018-19","2019",201802,"Spring",36307,"L","I","Asian Studies","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,3,"2019","100 level course","Asian Studies"
"2017-18","2018",201701,"Winter",27287,"S","I","Asian Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",16,0.355555556,4,"2018","300 level course","Asian Studies"
"2017-18","2018",201702,"Spring",36796,"L","I","African Studies","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",20,0.444444444,5,"2018","200 level course","International Studies"
"2018-19","2019",201801,"Spring",33037,"L","I","Judaic Studies","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",8,0.177777778,2,"2019","300 level course","Judaic Studies"
"2016-17","2017",201603,"Winter",22774,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Lower Division",4,0.088888889,1,"2017","300 level course","Computer & Information Science"
"2016-17","2017",201601,"Fall",11615,"L","I","Computer Information Technology","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2016","300 level course","Computer & Information Science"
"2017-18","2018",201702,"Fall",12742,"L","I","Hebrew","Regular","Undergraduate","Undergraduate","0","0","1","Upper Division","Upper Division",5,0.111111111,1,"2017","300 level course","Judaic Studies"
"2014-15","2015",201402,"Fall",16858,"L","I","Russian & East European Studies","Regular","Graduate","Graduate","1","1","1","500","Masters",12,0.333333333,3,"2014","500 level course","Russian, East European, & Eurasian Studies"
"2017-18","2018",201702,"Fall",12734,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","1","Lower Division","Lower Division",15,0.333333333,3,"2017","100 level course","Classics"
"2014-15","2015",201401,"Spring",32601,"L","I","Greek","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2015","300 level course","Classics"
